xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
-5.19,3.62,-7.96,-17.21,126.53,-93.2,fall
-6.57,11.55,-7.95,-19.04,99.43,-87.71,fall
-2.54,7.15,-6.15,-16.3,77.09,-58.84,fall
-2.75,8.65,-5.67,-13.67,51.76,-26.31,fall
-0.99,8.41,-5.3,-9.4,52.25,-18.68,fall
0.35,8.19,-4.54,-7.14,54.57,-9.4,fall
-0.36,7.33,-4.97,-6.96,58.65,0,fall
-1.92,6.39,-4.73,-5.37,56.27,-1.1,fall
-2.62,5.59,-4.65,-0.79,49.62,-3.3,fall
-2.46,5.24,-6.41,8.85,37.96,6.35,fall
-3.96,4.94,-7.06,24.9,16.11,5.31,fall
-2.13,4.94,-6.02,36.56,-10.56,0.55,fall
-0.51,21.46,-1.37,16.48,-16.6,-6.47,fall
-2.23,9.02,-7.25,29.91,-35.46,5.43,fall
5.87,11.26,-5.91,42.54,-19.96,28.08,fall
-4.08,11.05,-6.38,23.68,-28.93,47.67,fall
-1.51,6.14,-6.32,26.18,-56.82,22.95,fall
-1.07,6.56,-3.01,26.12,-65.86,16.54,fall
1.97,4.91,-3.05,16.3,-71.72,37.84,fall
-0.21,4.26,-3.99,14.89,-52.12,49.68,fall
-1.48,6.07,-5.42,16.97,-54.38,57.98,fall
-1.85,6.53,-6.15,17.58,-61.1,44.92,fall
-4.35,6.87,-4.42,21.12,-73.61,22.16,fall
6.84,13.81,-12.48,-5.31,-86.12,44.49,fall
1.34,8.46,-7.44,-6.16,-96.07,62.68,fall
2.34,11.38,-10.9,3.48,-70.25,40.65,fall
0.95,5.64,-7.06,-6.04,-85.39,60.79,fall
-0.67,3.79,-4.31,-4.94,-86.18,55.73,fall
-0.29,3.98,-4.78,-8.42,-85.21,50.78,fall
1.08,3.51,-5.02,-19.53,-92.71,56.95,fall
0.44,1.77,-6.79,-5,-95.28,24.05,fall
1.67,4.79,-4.07,31.56,-84.41,-45.96,fall
1.36,14.25,-1.16,22.64,-77.27,-59.2,fall
-10.33,10.95,-15.22,20.14,-34.91,30.27,fall
1.53,11.85,-11.57,5.98,-109.19,91.74,fall
-1.16,4.98,-9.67,26.79,-46.94,5.98,fall
-7.71,6.59,-4.76,23.93,-94.73,-4.76,fall
0.09,4.65,-2.49,11.84,-119.75,42.79,fall
0.46,4.78,-4.86,13.06,-72.57,37.23,fall
2.42,6.19,-5.22,24.54,-71.17,53.71,fall
0.59,8.3,-5.44,18.19,-42.48,27.34,fall
-1.47,5.25,-5.22,19.47,-31.13,40.71,fall
-0.87,4.22,-4.73,28.93,-33.87,69.95,fall
-3.45,14.14,-4.36,7.2,-44.56,106.02,fall
-3.79,10.65,-8.64,-4.52,-49.62,93.75,fall
-2.91,11.01,-9.17,5.68,-81.54,97.96,fall
-1.35,8.74,-6.51,0.37,-82.21,92.1,fall
-0.51,4.99,-4.53,0.61,-98.02,88.75,fall
1.42,3.81,-3.8,5.92,-95.58,79.41,fall
0.97,4.99,-4.71,12.02,-88.68,64.82,fall
2.47,5.26,-5.59,12.08,-85.94,50.96,fall
2.82,8.13,-9.11,14.22,-72.69,53.53,fall
4.14,5.76,-8.99,24.29,-60.36,58.11,fall
4.25,14.42,-1.08,24.23,-33.57,36.13,fall
-6.85,10.63,-8.91,10.01,-29.97,8.61,fall
-1.2,9.01,-7.14,17.82,-55.66,9.77,fall
3.73,12,-7.38,13.18,-25.39,33.81,fall
-2.25,5.4,-4.19,7.2,-3.54,1.46,fall
-1.87,3.81,-2.35,14.4,-20.2,-16.42,fall
-0.78,3.1,-1.64,12.15,-23.68,-12.51,fall
-1.59,3.76,-4.42,11.11,-21.24,2.2,fall
-0.08,5.52,-8.43,31.13,-16.3,14.95,fall
-0.74,5.99,-7.37,47.85,-6.9,27.95,fall
-2.92,6.49,-6.88,59.69,-0.98,37.29,fall
7,13.91,-3.5,-5.49,-10.93,59.2,fall
-5.19,15.93,-7.04,7.63,47.42,-30.52,fall
-1.36,16.11,-9.03,-6.53,11.35,-55.36,fall
4.98,10.1,-6.07,-28.2,54.69,-35.52,fall
-0.48,5.79,-5.38,-37.41,84.53,-37.23,fall
-2.46,2.65,-4.41,-32.17,85.82,-51.94,fall
-2.45,0.65,-2.01,-24.9,81.79,-68.18,fall
-0.84,0.51,-2.64,-10.13,76.84,-79.04,fall
-1.03,5.7,-3.32,-6.53,72.81,-94.06,fall
-4.21,16.75,0.03,-63.17,86.98,-93.81,fall
-8.18,17.79,-12.74,-36.25,104.43,-67.26,fall
-8.99,12.73,-8.4,-61.4,13.12,39.25,fall
0.44,8.77,-7.07,-72.69,49.5,-16.05,fall
-3.74,5.28,-3.88,-78,43.52,-34.24,fall
-3.84,1.77,-2.93,-51.03,39.31,-44.49,fall
-1.74,-1.03,-1.37,11.35,50.54,-29.72,fall
-1.33,9.89,4.76,22.28,47.61,-16.17,fall
11.04,20.76,-2.44,-56.46,64.94,-18.62,fall
3.07,25.76,-8.1,-147.95,151.12,-20.57,fall
-5.24,18.46,-12.55,-193.54,167.66,-95.52,fall
0.74,6.59,-9.5,-169.25,97.29,-81.18,fall
-1.7,-0.73,-8.3,-121.95,117.31,-107.97,fall
-7.17,-8.93,-1.83,-51.76,77.94,-91.98,fall
-3.98,-12.3,4.62,3.54,23.86,1.4,fall
0.22,-1.08,1.76,-0.43,-2.44,62.01,fall
4.78,2.06,-2.82,-15.38,34.24,-0.61,fall
4.15,2.71,-4.45,-30.09,55.36,-55.66,fall
-6.88,4.86,-0.41,-53.28,53.77,-120.54,fall
-9.12,12.21,2.24,-100.16,5.98,-148.68,fall
-6.88,10.29,-2.48,-144.53,-12.08,-98.14,fall
2.81,6.81,-3.46,-139.59,4.82,-25.39,fall
-5.81,-11.29,14.84,-73,21.73,0.92,fall
-39.24,18.77,3.42,16.48,76.84,-31.43,fall
-25.73,-0.56,39.1,-77.09,-284.85,122.68,fall
10.04,6.72,6.64,99.43,-71.23,-54.81,fall
-4.12,9.95,4.93,8.18,95.15,-116.52,fall
-14.46,-0.18,-0.15,-20.32,-11.35,22.64,fall
-0.27,0.72,0.48,-29.24,-112.24,67.26,fall
11.57,0.11,1.15,-12.94,-44.01,29.17,fall
1.19,2.48,6.57,2.56,33.39,-23.19,fall
-10.04,5.37,10.15,9.09,20.51,-44.8,fall
-9.93,6.72,14.29,20.08,-15.75,-24.6,fall
-7.33,6.4,11.5,6.9,2.08,17.33,fall
-5.11,5.67,7.49,-11.47,5,20.26,fall
-3.4,5.31,4.64,-24.48,-5.92,3.11,fall
-4.27,4.63,4.86,-18.07,-3.17,-9.64,fall
-6.13,4.23,5.41,-5.74,-0.79,-7.57,fall
-6.05,5.53,6.04,5.43,-8.67,2.44,fall
-5.22,6.69,6.32,7.69,-11.78,4.46,fall
-4.63,6.9,5.99,6.23,-7.14,1.95,fall
-3.89,6.63,6.3,3.42,0.24,-0.31,fall
-3.98,5.81,7.09,0.55,7.39,-5.13,fall
-4.55,5.4,7.17,-2.44,8.61,-5.07,fall
-4.62,5.54,7.14,-4.58,10.99,-2.26,fall
-5.02,4.91,7.07,-5.49,11.72,-1.77,fall
-5.55,4.73,6.88,-4.58,8.91,0.18,fall
-5.91,5.11,6.51,-4.03,5.07,1.28,fall
-6.05,5.34,6.37,-2.62,-0.24,-0.73,fall
-5.75,5.33,6.46,-0.92,-2.38,-1.59,fall
-5.57,5.43,6.37,0.37,-2.44,-0.92,fall
-5.16,5.54,6.36,0.98,-2.56,0.43,fall
-4.92,5.63,6.38,2.32,-1.89,0.55,fall
-4.95,5.61,6.59,2.87,-1.4,0.37,fall
-4.96,5.43,6.8,2.56,-1.04,-0.67,fall
-4.99,5.39,6.81,1.46,-0.92,-0.24,fall
-5.07,5.39,6.71,0.18,0.06,-0.37,fall
-5.14,5.43,6.62,-0.67,0.37,-0.43,fall
-5.28,5.38,6.57,-0.98,0.18,-0.85,fall
-5.35,5.48,6.56,-0.85,-0.73,-0.85,fall
-5.21,5.54,6.57,-0.55,-1.04,-1.16,fall
-5.1,5.47,6.58,-0.31,-0.98,-0.79,fall
-5,5.42,6.61,0,-0.92,-0.67,fall
-5.02,5.37,6.62,0.37,-0.55,-1.04,fall
-5.13,5.38,6.66,0.92,-0.31,-1.04,fall
-5.15,5.48,6.6,0.49,-0.31,-0.61,fall
-5.11,5.46,6.63,0.18,-0.49,-1.22,fall
-5.15,5.43,6.65,-0.43,0.12,-1.16,fall
-5.14,5.42,6.55,0.43,0,-1.16,fall
-5.18,5.45,6.6,0.67,0,-0.92,fall
-5.14,5.43,6.66,0.49,-0.31,-1.04,fall
-5.13,5.42,6.65,0,-0.43,-1.34,fall
-5.19,5.41,6.63,0.31,-0.49,-0.92,fall
-5.13,5.41,6.63,0.43,-0.37,-0.43,fall
-5.22,5.46,6.6,0.49,-0.79,-0.92,fall
-5.15,5.47,6.61,0.49,-1.34,-0.24,fall
-5.08,5.42,6.63,0.61,-1.1,-0.31,fall
-5.08,5.43,6.64,0.61,-1.04,-0.79,fall
-5.05,5.49,6.63,0.06,-1.1,-1.4,fall
-5.07,5.52,6.66,0.06,-0.61,-1.28,fall
-5.09,5.51,6.73,-0.67,-0.18,-1.28,fall
-5.15,5.65,6.84,-2.5,-0.24,-1.59,fall
-5.24,5.99,7.01,-5.43,-0.98,-1.83,fall
-4.88,5.72,6.93,-9.95,-1.22,-1.83,fall
-3.75,5.13,6.99,-12.57,6.23,-9.22,fall
-2.95,5.19,6.98,-10.07,23.5,-21.06,fall
-2.97,5.01,6.57,-10.8,45.59,-25.51,fall
-6.32,4.96,6.24,-9.16,55.91,-24.23,fall
-6.65,4.66,6.38,-7.51,41.44,-12.39,fall
-5.61,4.69,5.9,-1.16,39.18,-5.62,fall
-6.97,4.79,5.7,-0.85,44.74,-13.61,fall
-6.47,4.62,4.99,-6.04,40.59,-25.57,fall
-7.95,4.09,4.88,-7.87,45.9,-25.02,fall
-9.03,3.81,4.81,-8.91,41.63,-10.01,fall
-8.72,3.77,3.96,-11.41,31.13,1.95,fall
-8.24,3.47,4,-12.63,22.83,-3.85,fall
-8.49,3.48,4.47,-12.57,19.1,-12.76,fall
-9.53,3.61,4.85,-14.28,11.78,-8.79,fall
-8,3.89,4.88,-15.75,7.39,-4.39,fall
-8.04,3.61,4.48,-16.05,8.79,-0.55,fall
-8.48,3.25,4.54,-12.51,7.32,-3.54,fall
-8.26,3.26,4.44,-8.91,5.92,-3.78,fall
-8.51,2.93,4.6,-5.98,3.72,-3.48,fall
-8.19,2.85,4.74,-3.66,3.17,-1.16,fall
-8.56,2.83,4.53,1.83,4.52,3.11,fall
-8.72,3.06,4.24,6.23,1.46,10.01,fall
-8.82,2.82,4.11,7.81,-2.93,15.32,fall
-9,2.98,4.3,9.95,-6.59,21.12,fall
-9.44,3.22,4.36,10.62,-11.11,24.23,fall
-9.15,3.36,4.42,12.63,-20.2,25.88,fall
-8.55,3.92,4.33,14.28,-30.76,28.81,fall
-8.03,4.38,4.53,15.44,-35.64,26.98,fall
-7.26,4.95,4.72,14.77,-41.99,28.63,fall
-6.85,5.05,4.69,14.16,-43.7,32.84,fall
-7.3,4.51,5.11,16.42,-47.3,37.17,fall
-7.18,4.95,5.5,22.58,-53.83,41.93,fall
-4.98,6,5.8,25.57,-50.78,44.68,fall
-3.77,7.08,5.86,19.71,-42.91,34.18,fall
-3.16,7.07,6.01,10.93,-34.67,22.58,fall
-3.13,6.92,5.9,2.44,-25.63,19.47,fall
-2.21,6.88,5.87,-4.94,-17.94,18.07,fall
-2.33,6.75,6.15,-7.45,-7.93,10.93,fall
-3.17,6.78,6.37,-7.63,-0.98,2.75,fall
-3.26,6.53,6.69,-2.81,3.17,1.46,fall
-4.88,6.41,6.78,3.42,11.29,7.26,fall
-4.79,6.67,6.23,3.66,5.19,10.5,fall
-3.91,6.9,5.96,0.79,4.88,3.91,fall
-4.77,6.82,5.69,-5.8,2.2,-3.66,fall
-4.13,6.6,5.53,-10.13,-4.15,-3.72,fall
-2.83,6.62,6.64,-4.88,7.81,-5.68,fall
-5.02,5.96,6.96,-1.83,29.66,0,fall
-7.47,5.8,6.7,8.36,18.07,15.93,fall
-6.84,5.96,6.33,15.56,-1.83,44.98,fall
-4.4,6.48,6.08,13.37,-10.31,48.77,fall
-3.67,6.84,5.61,8.3,-15.5,35.95,fall
-3.16,7.24,5.45,4.46,-21.55,23.38,fall
-2.34,7.19,5.97,2.56,-20.87,14.04,fall
-2.29,7.33,6.08,2.32,-19.23,7.93,fall
-2.73,7.53,6.06,8.24,-18.68,11.66,fall
-1.95,7.64,5.99,14.34,-19.23,20.26,fall
-1.55,8.03,5.81,16.11,-14.34,26.25,fall
-1.07,7.85,5.59,9.03,-5.55,14.28,fall
-0.31,7.96,5.33,-2.2,-2.62,-6.29,fall
-1.01,7.65,5.83,-8.06,2.38,-20.2,fall
-1.7,7.74,6.08,-9.95,2.26,-20.2,fall
-1.82,7.9,6.33,-8.91,0.73,-18.68,fall
-1.99,7.72,6.24,-11.54,3.78,-17.33,fall
-1.73,7.34,6.23,-16.3,8.67,-24.41,fall
-2.3,6.91,6,-19.9,14.71,-30.21,fall
-2.85,6.5,6.49,-15.81,18.98,-34.06,fall
-3.08,6.8,6.01,-14.16,26.98,-40.77,fall
-3.35,6.7,6.01,-23.44,28.93,-50.35,fall
-4.33,6.24,6.16,-26.92,26.67,-60.67,fall
-5.46,5.24,6.73,-23.07,24.66,-52.37,fall
-7.25,5.18,6.77,-6.1,21.48,-21.91,fall
-7.42,5.54,6.67,-5.07,13.18,14.77,fall
-3.33,5.31,6.74,-14.47,11.05,3.6,fall
-4.97,4.62,6.68,-18.55,26.86,-5.31,fall
-7.49,4.2,7.15,-15.26,21.3,3.85,fall
-6.06,4.39,6.57,-10.86,11.05,0.43,fall
-6.01,4.84,6.46,-6.59,7.14,-3.48,fall
-5.56,4.2,5.8,0.18,6.1,-2.44,fall
-6.77,4.73,5.56,11.6,8.97,-7.63,fall
-6.24,6.19,6.01,11.78,-3.3,-8.79,fall
-5.67,6.21,6.41,4.21,-2.69,-6.23,fall
-5.26,5.71,6.45,-4.27,0.73,-3.48,fall
-5.26,5.38,5.92,-7.02,3.36,0.61,fall
-5.76,4.98,6.21,-6.77,2.99,3.97,fall
-5.95,4.91,6.56,-5.92,2.14,2.81,fall
-5.89,4.78,6.66,-4.39,3.48,0.79,fall
-6.06,4.7,6.53,-2.62,4.76,-0.73,fall
-6.09,4.44,6.31,-0.43,4.09,-3.97,fall
-6.46,4.52,6.34,3.3,2.93,-6.59,fall
-6.53,4.43,6.09,7.2,-1.71,-5.86,fall
-7.27,4.28,6,13.61,-4.94,-6.35,fall
-7.7,4.47,5.81,19.65,-18.8,-5.13,fall
-6.55,5.4,5.92,22.34,-30.7,-1.4,fall
-5.66,5.73,6.15,20.26,-30.52,8.91,fall
-4.92,5.67,6.75,16.97,-27.1,12.27,fall
-5.35,5.69,6.74,16.91,-24.17,9.22,fall
-6.38,6.1,6.49,17.15,-27.16,9.28,fall
-5.86,5.52,6.59,21.12,-41.93,13.92,fall
-3.71,6.29,6.5,21.97,-44.07,12.45,fall
-2.96,6.75,6.25,14.83,-27.71,-5.07,fall
-3.61,6.5,6.22,6.35,-28.02,-11.11,fall
-3.2,6.27,6.38,0.24,-22.95,-16.05,fall
-3.73,6.08,6.73,1.46,-19.47,-13,fall
-3.38,6.18,7.08,2.75,-16.54,-5.98,fall
-2.68,6.3,6.81,5.68,-10.5,-1.28,fall
-2.22,6.2,6.74,8.97,-1.4,7.69,fall
-1.94,6.53,7.04,12.39,13.43,16.24,fall
-3.3,6.62,6.67,7.2,26.31,19.04,fall
-4.68,6.64,5.96,2.5,27.89,25.39,fall
-4.71,6.77,5.99,-4.33,20.51,23.32,fall
-3.94,6.55,6.32,-10.19,12.76,3.54,fall
-3.98,6.37,6.41,-13.18,7.69,-13,fall
-4.48,6.3,6.87,-9.4,4.27,-15.63,fall
-3.88,6.37,7.22,-3.97,3.17,-7.57,fall
-3.11,7.06,6.94,-0.43,16.97,0.43,fall
-4.37,6.63,5.96,-7.93,24.17,-5.98,fall
-4.59,6.46,6.09,-14.65,16.78,-17.03,fall
-3.59,6.12,5.9,-20.94,17.03,-13.43,fall
-4.34,5.73,6.18,-24.54,24.9,-6.77,fall
-4.4,5.5,6.5,-22.71,28.14,-9.4,fall
-5.12,5.25,6.64,-16.78,28.44,-12.45,fall
-6.49,5.42,7.04,-10.13,27.83,-10.31,fall
-6.75,4.77,6.56,-8.73,16.24,0,fall
-5.42,4.32,6.22,-4.76,10.93,4.21,fall
-5.97,3.93,6.41,3.05,18.37,-4.76,fall
-6.82,4.23,6.3,9.7,14.65,-4.33,fall
-7.72,4.67,6.11,15.26,8.12,-2.14,fall
-7.27,4.54,5.98,20.32,2.26,-1.34,fall
-7.42,4.58,6.11,23.44,-4.58,5.62,fall
-6.84,5.19,5.83,23.19,-16.78,9.09,fall
-6.64,6.4,5.2,18.07,-26.55,18.25,fall
-5.19,6.12,5.58,10.93,-36.5,24.23,fall
-4.78,5.62,6.29,17.58,-29.17,21.97,fall
-5.32,6.13,6.28,27.65,-29.17,23.99,fall
-3.76,6.43,6.38,33.14,-31.31,24.17,fall
-3.87,7.24,6.27,36.5,-14.77,17.64,fall
-5.22,7.57,5.14,30.82,-17.7,26.67,fall
-3.17,7.62,5.18,24.35,-23.44,31.56,fall
-2.48,7.64,4.89,16.91,-14.71,30.4,fall
-2.52,7.48,5.22,12.7,-7.08,27.95,fall
-2.6,7.49,5.71,10.62,-3.54,27.34,fall
-2.83,7.63,5.99,12.33,-2.2,26.67,fall
-2.6,7.67,6.1,13.55,-5.55,25.94,fall
-2.24,7.82,6.11,19.04,-6.41,22.52,fall
-2.19,8.21,5.26,21.18,-7.81,21.18,fall
-1.62,8.69,4.33,18.8,-4.76,19.84,fall
-1.4,8.54,4.21,16.05,-0.61,16.42,fall
-2.03,8.41,4.23,17.94,-0.55,11.23,fall
-2.31,8.56,4.45,17.15,-2.44,15.93,fall
-2.01,8.68,4.34,13.92,-5.49,23.19,fall
-1.45,8.63,4.34,11.9,-11.78,22.03,fall
-0.26,8.64,4.52,11.23,-14.34,13.12,fall
-0.51,8.89,4.42,11.6,-11.35,7.32,fall
-1.19,8.89,4.19,12.94,-8.48,12.33,fall
-0.7,9,3.88,11.66,-8.54,17.58,fall
-0.06,8.87,4.02,11.17,-6.1,14.89,fall
-0.68,8.85,3.84,8.91,-5.43,8.97,fall
-0.79,8.86,3.99,8.3,-9.83,7.26,fall
-0.27,9.26,3.64,5.8,-14.16,5.49,fall
0.22,9.15,3.57,2.26,-16.42,-2.2,fall
0.21,8.84,3.8,1.77,-18.25,-9.77,fall
0.08,8.84,3.63,4.03,-20.14,-14.71,fall
0.22,9.1,3.67,4.82,-20.94,-14.34,fall
0.56,9.23,3.64,2.81,-19.59,-16.78,fall
0.7,9.69,4.13,0.92,-14.28,-24.23,fall
0.91,9.78,3.73,3.17,-9.22,-29.91,fall
-0.19,8.88,3.65,0.43,-2.44,-28.75,fall
-1.09,8.41,3.32,-1.89,-0.31,-20.26,fall
-0.9,8.19,3.16,-0.31,-0.37,-9.89,fall
-0.98,8.51,3.5,-0.67,4.21,-9.58,fall
-1.25,9.4,2.92,-3.97,8.3,-18.62,fall
-2.11,9.52,2.43,-26.06,9.16,-35.58,fall
-1.92,8.9,-6.61,4.33,31.31,21.85,rfall
1.31,6.84,-4.5,16.97,34.48,5.62,rfall
-1.56,7.99,-5.22,6.77,32.17,20.08,rfall
-2.09,7.84,-5.55,4.64,21.91,-2.14,rfall
-1.57,10.08,-5.74,0.73,14.47,-17.82,rfall
-1.48,9.25,-5.12,-14.34,9.64,-7.63,rfall
-2.72,8.29,-5.56,-17.09,0,-10.62,rfall
-2.52,8.93,-6.01,-12.33,-9.09,-17.27,rfall
-1.97,9.39,-5.45,-15.87,-19.78,-21.61,rfall
-0.96,7.67,-6.71,-14.28,-25.33,-14.34,rfall
-1.43,8.25,-5.14,-8.24,-38.27,-2.75,rfall
0.06,7.03,-3.29,-7.81,-21.06,-12.08,rfall
-0.48,7.31,-4.91,-4.58,1.1,-24.66,rfall
-2.41,8.26,-5.57,2.44,15.99,-23.5,rfall
-5.76,8.48,-5.97,-0.49,-6.65,-27.77,rfall
-8.19,7.04,-5.53,-0.31,-35.16,-35.28,rfall
-5.56,6.36,-6.39,10.31,-74.89,-42.91,rfall
1.6,5.99,-4.05,13,-74.28,-32.41,rfall
6.07,6.79,-1.21,3.17,-26.79,19.65,rfall
-1.75,5.36,-2.98,-4.7,33.87,24.48,rfall
-6.13,9.59,-4.76,-7.45,31.86,13.49,rfall
-6.94,9.13,-6.75,-4.39,15.63,-1.04,rfall
-3.41,7.85,-4.76,7.75,17.58,-5.25,rfall
-3.89,6.39,-3.44,13.98,23.74,-3.6,rfall
-5.4,6.73,-4.32,4.52,19.84,5.13,rfall
-6.44,9.27,-5.72,4.76,-4.88,12.45,rfall
-3.95,8.3,-4.68,-0.85,-15.08,-5.19,rfall
-0.48,3.2,-3.74,4.09,-9.58,-9.16,rfall
3,4.01,0.55,22.46,22.4,-8.06,rfall
-2.73,12.38,-5.07,-2.08,41.56,-3.78,rfall
-9.78,13.53,-11.46,39.25,4.58,16.05,rfall
-9.56,12.78,-5.82,6.65,-23.5,5.31,rfall
3.9,7.29,0.58,-1.04,9.09,-28.32,rfall
0.47,2.07,-2.77,-8.18,35.16,-46.33,rfall
-4.8,6.63,-5.74,18.43,11.11,-8.12,rfall
-6.77,12.93,-6.01,4.76,-0.67,18.49,rfall
-3.94,11.16,-5.09,-9.77,-22.03,-2.32,rfall
-2.54,8.32,-5.8,-18.19,-9.09,-14.28,rfall
-3.79,6.82,-9.46,-6.23,8.48,-4.21,rfall
-5.56,5.59,-6.58,6.35,-18.74,33.14,rfall
-4.8,5.55,-4.95,11.84,-41.63,41.32,rfall
-2.55,7.29,-5.89,15.81,-32.53,16.05,rfall
-1.54,8.44,-5.55,13.49,-21.67,13.61,rfall
-3.38,6.15,-4.09,5,-18.74,23.19,rfall
-3.95,4.42,-3.19,8.54,-25.7,18.68,rfall
-2.18,6.1,-2.92,12.88,-28.26,10.62,rfall
-1.8,8.7,-3.58,5.07,-13.98,6.23,rfall
-3.27,8.95,-4.18,-3.85,-8.3,12.7,rfall
-2.84,9.21,-4.26,-16.05,-5.74,20.32,rfall
-2.29,11.2,-5.4,-17.82,19.65,12.94,rfall
-4.67,6.53,-13.97,-16.54,54.57,9.46,rfall
-6.89,7.01,-6.34,8.54,-6.41,24.29,rfall
-1.41,5.17,-2.4,-11.78,-66.28,23.38,rfall
-2.79,5.02,-4.74,6.41,-13.31,-6.77,rfall
-7.68,8.35,-7.87,14.16,-9.34,6.04,rfall
-5.85,6.63,-6.71,4.33,-77.03,59.27,rfall
-0.24,4.73,-3.43,10.68,-94.3,59.39,rfall
-1.1,6.63,-3.12,25.33,-57.19,29.97,rfall
-6.37,8.42,-4.3,14.71,-53.41,23.8,rfall
-4.93,6.06,-5.3,0.79,-82.64,34.24,rfall
-3.33,3.02,-5.89,13.67,-108.03,62.19,rfall
-7.45,8.21,-8.13,50.48,-78.61,67.69,rfall
-4.77,15.01,-7.97,14.53,-51.09,106.81,rfall
-0.45,6.99,-6.69,15.63,-81.6,90.82,rfall
-2.09,4.21,-1.53,34.73,-62.93,35.1,rfall
-4.28,2.51,-0.6,30.15,-74.1,43.64,rfall
-1.78,6.06,-2.65,28.93,-62.44,41.93,rfall
-1.99,11.53,-5.37,26.73,-38.94,40.34,rfall
-4.5,12.56,-4.49,5.98,-33.63,36.32,rfall
-4.4,9.67,-3.57,-14.71,-36.93,32.59,rfall
-5.79,8.89,-6.12,-6.47,-26.31,25.39,rfall
-5.73,7.89,-9.8,31.25,-21.18,18.01,rfall
-1.43,7.76,-5.99,3.17,-77.39,48.95,rfall
4.73,7.02,-2.44,10.5,-48.16,28.14,rfall
-1.66,6.64,-4.59,17.82,0.98,3.78,rfall
-8.1,8.02,-6.84,19.65,-10.93,15.01,rfall
-4.41,7.31,-3.68,5.92,-59.63,36.13,rfall
-0.04,4.8,-3.13,5.55,-66.53,42.6,rfall
-0.81,7.79,-4.35,17.15,-42.11,37.41,rfall
-2.59,12.41,-5.09,8.36,-33.87,34.55,rfall
-2.41,10.75,-4.01,-10.56,-21.73,17.27,rfall
-3.84,8.8,-3.49,-16.72,-30.4,15.93,rfall
-5.94,5.24,-7.76,-7.26,-51.51,25.02,rfall
-7.47,3.33,-10.32,38.27,-51.33,35.34,rfall
-5.99,9.75,-5.18,33.02,-110.17,89.72,rfall
0.65,8.63,-6.71,9.16,-124.51,82.21,rfall
1.58,4.31,-6.35,27.95,-86.3,41.44,rfall
-2.02,4.95,-1.93,36.74,-81.85,55.97,rfall
-1.81,6.49,-1.56,19.71,-67.57,55.42,rfall
-0.07,9.67,-4.51,15.26,-40.71,35.95,rfall
-0.03,11.61,-5.6,12.39,-22.64,27.53,rfall
-1.75,10.33,-4.91,-6.96,-12.88,38.02,rfall
-4.05,9.68,-8.39,-6.84,3.11,32.71,rfall
-3.16,6.45,-9.79,9.4,7.2,1.53,rfall
-3.39,9.21,-5,-6.35,-68.54,15.32,rfall
-0.32,7.11,-4.1,10.07,-59.2,6.41,rfall
-4.41,5.63,-5.14,13.12,-27.83,25.63,rfall
-1.38,6.1,-5.2,11.6,-47.12,41.32,rfall
0.65,6.4,-2.12,11.6,-56.46,36.74,rfall
1.16,8.05,-3.26,7.2,-46.2,38.51,rfall
-0.8,11.21,-4.25,8.85,-16.17,30.4,rfall
-2.46,11.42,-5.28,-9.22,-1.77,0.06,rfall
-2.36,10.31,-5.61,-14.22,-30.94,-3.3,rfall
-0.66,4.21,-13.93,-15.26,-19.1,-4.09,rfall
-3.22,6.23,-7.6,19.35,-9.28,6.96,rfall
0.84,9.7,-4.65,9.58,-30.27,50.66,rfall
4.14,10.04,-5.34,7.08,18.31,-2.87,rfall
-0.75,8.03,-5.23,-6.16,35.71,-41.5,rfall
-2.52,4.93,-3.4,-17.82,24.72,-28.81,rfall
1.53,4.16,-2.67,-25.33,26.86,-36.38,rfall
3.9,8.83,-3.5,-4.46,66.22,-70.92,rfall
4.01,10.31,-4.42,-30.33,95.64,-63.29,rfall
-0.89,6.45,-5.34,-45.96,121.58,-61.58,rfall
-5.45,4.11,-8.49,-18.19,118.29,-92.71,rfall
3.65,3.86,-16.81,50.23,101.87,-92.65,rfall
1.53,20.64,-1.16,9.58,41.08,-7.87,rfall
-2,5.04,-10.23,-41.02,104.61,-82.34,rfall
-5.21,0.72,-4.91,28.63,100.4,-98.82,rfall
-4.41,6.92,-0.09,17.09,33.75,-45.04,rfall
0.96,7.1,-2.62,-10.25,6.9,-37.54,rfall
1.57,8.65,-5.28,4.64,21.85,-26.49,rfall
-0.6,13.18,-5.75,-5.74,34.12,12.02,rfall
-3.1,12.04,-5.16,-22.34,13.85,-13.43,rfall
0.51,7.5,-7.41,-24.29,-3.66,-34.12,rfall
4.9,1.47,-11.7,-17.46,31.19,-20.39,rfall
-1.58,8.24,-6.68,31.86,70.56,6.59,rfall
-8.42,14.19,-8.4,4.33,47.97,1.28,rfall
-0.18,8.32,-6.34,-22.28,-12.21,-37.11,rfall
4.32,4.91,-2.49,-6.96,5.8,-42.72,rfall
3.46,2.15,-0.98,-8.91,56.88,-41.63,rfall
0.23,5.98,-3.86,-6.53,74.65,-36.8,rfall
-2,11.85,-7.39,-6.23,77.09,-42.54,rfall
-2.29,10.58,-5.02,-29.05,58.84,-40.16,rfall
-2.43,4.54,-7.04,-46.08,42.11,-12.94,rfall
-0.87,0.49,-12.53,-25.63,56.64,-16.54,rfall
5.07,13.59,-8.48,41.56,29.66,-23.8,rfall
