xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
9.86,1.98,-1.6,-4.21,-0.31,1.82,sit
9.84,1.82,-1.52,-0.88,-0.28,0.32,sit
10.01,2.12,-1.5,-0.48,-2.01,0.53,sit
9.88,1.89,-1.4,-5.13,2.65,0.4,sit
9.8,1.76,-1.35,-5.3,2.15,3.5,sit
9.68,1.92,-1.4,-3.17,-1.21,1.31,sit
9.58,1.58,-1.19,-1.72,0.18,-0.15,sit
9.78,1.74,-1.1,-0.49,-3.1,-1.37,sit
9.77,1.69,-1.41,-1.56,-5.63,-2.48,sit
9.63,1.86,-1.29,0.01,-2.6,-1.78,sit
9.76,1.99,-1.21,-2.66,-1.63,1.45,sit
9.8,1.91,-1.4,-3.7,-0.72,2,sit
1.37,-7.71,3.71,-2.27,-12.94,0.56,sit
1.62,-9.56,3,-2.05,-25.23,-39.73,sit
2.02,-6.4,3.8,16.65,-47.21,-11.88,sit
-0.04,-11.99,0.8,52.27,-250.14,68.59,sit
2.68,-9.3,-2.67,30.36,-250.14,114.4,sit
5.51,-9.43,-2.52,-2.89,-117.56,101.83,sit
4.01,-9.02,-0.93,-17.11,54.53,91.18,sit
1.74,-5.37,-0.81,-30.8,87.25,-22.07,sit
1.39,-7.15,0.02,-7.34,-15.87,-146.71,sit
6.56,-8.41,-2.41,14.5,-96.31,-203.52,sit
6.9,-8.56,-2.15,-2.9,2.99,-108.23,sit
10.84,-9.74,-3.22,-20.54,11.95,-70.26,sit
11.71,-5.69,-2.94,-54.96,39.34,-35.1,sit
11.03,-5.1,-1.31,-24.95,60.07,-55.66,sit
11.69,-8.82,-2.55,-12.53,-20.29,-65.92,sit
10.38,-0.38,0.16,43.05,-31.32,-124.57,sit
8.99,0.83,-2.56,38.62,69.69,-169.66,sit
6.8,8.25,-3.45,-29.02,108.59,-147.06,sit
6.96,11.17,4.39,-105.36,58.06,-88.26,sit
7.75,7.49,5.46,-97.56,147.63,-79.8,sit
3.99,4.97,6.69,-31.05,203.44,-102.27,sit
-1.26,2.5,6.59,-19.67,232.23,-14.12,sit
-4.59,4.81,2.16,-52.53,228.08,12.63,sit
-7.05,4.42,1.46,-60.15,242.53,23.92,sit
-10.08,4.47,1.61,-28.95,100.59,76.74,sit
-4.51,4.47,-1.53,-20.89,69.47,64.92,sit
-6.45,4.43,-1.52,-35.88,39.76,42.8,sit
-5.04,5.33,-2.49,-28.31,-12.55,16.91,sit
-7.45,6.78,-0.17,-31.98,3.57,-0.33,sit
-7.11,6.58,0.18,-6.82,17.24,-4.29,sit
-7.53,7.55,-1.64,-9.38,16.11,-0.85,sit
-6.63,7.37,-0.46,-8.45,-4.92,12.64,sit
-5.39,6.62,-1.56,-1.46,-2.9,-0.24,sit
-1.85,1.74,-1.37,28.12,-132.55,-68.73,sit
-2.03,4.93,-1.13,56.64,-250.14,-63.26,sit
-1.22,8.97,2.32,47.39,-250.14,7.97,sit
2.64,8.56,4.37,-65.44,-164.49,85.65,sit
2.52,3.21,11.38,-74.8,26.89,56.28,sit
3.68,5.12,12.5,-33.75,-123.86,32.6,sit
9.7,4.74,9.37,-45.53,-76.22,44.66,sit
5.86,3.45,3.86,22.1,-5,-16.74,sit
4.64,2.54,7.64,22.48,40.25,-18.48,sit
6.55,5.29,5.23,-2.57,-22.69,15.54,sit
5.7,4.2,4.24,34.01,12.15,-31.5,sit
4.81,5.66,5.47,56.29,-27.32,-9.4,sit
3.59,6.94,7.18,-54.82,-49.64,-2.31,sit
2.12,1.69,6.03,-127.76,70.5,8.19,sit
6.12,-0.16,5.26,-46.05,-11.37,1.82,sit
5.46,7.22,2.98,49.61,-37.72,-29.88,sit
-0.94,-2.52,12.66,66.45,89.44,-52.76,sit
8.44,0.87,1.91,165.62,-97.11,156.69,sit
10.66,1.54,-1.23,179.31,-87.37,160.64,sit
9.9,6.44,-0.38,97.55,-46.29,169.56,sit
10.01,6.05,-2.21,-56.34,-68.84,-62,sit
8.94,2.12,-6.37,-170.93,-90.81,-72.06,sit
11.41,0.91,-3.2,-165.98,147.79,-20.21,sit
7.55,-0.26,3.48,-48.15,250.13,-0.07,sit
-4.4,-1.25,10.52,-19.69,149.3,11.95,sit
-18.5,-1.83,6.92,-34.73,-250.14,146.26,sit
19.61,0.02,-16.24,-77.09,-250.14,78.19,sit
6.28,0.77,-3.1,-27.28,25.96,-54.13,sit
4.38,3.59,-2.13,24.89,250.13,-44.6,sit
-1.66,-2.92,11.03,-69.52,250.13,-72.27,sit
-0.77,-2.42,10.22,-53.59,-105.5,-51.51,sit
5.21,0.26,-0.26,4.48,-250.14,-26.05,sit
6.43,0.1,1.58,72.24,-35.27,-114.44,sit
8.91,3.08,4.6,59.5,29.14,-116.31,sit
3.96,5.02,5.16,16.18,-3.36,-52.53,sit
5.09,4.74,5.11,-1.37,-45.26,38.08,sit
8.89,1.93,4.88,21.53,11.4,78.54,sit
6.17,-0.34,2.44,-75.28,53.98,119.33,sit
15.67,-4.24,0.48,20.53,67.8,-11.34,sit
6.5,-0.71,2.8,23.67,-120.95,-30.13,sit
11.66,1.86,0.65,9.89,-27.6,-20.53,sit
9.98,1.89,0.47,3.54,3,18.09,sit
9.79,0.65,1.07,10.75,33.63,17.24,sit
9.92,0.59,1.85,4.95,40.27,-9.72,sit
8.17,0.51,2.84,5.54,44.62,-12.67,sit
6.74,1.74,2.89,2.55,38.85,-13.44,sit
6.84,1.59,4.38,-3.87,17.12,-0.37,sit
8.16,1.71,5.02,-1.35,-1.91,-1.87,sit
7.19,1.57,4.25,4.51,0.01,-4.91,sit
7.63,1.49,3.79,1.51,2.14,-3.1,sit
7.45,1.67,4.39,1.66,-13.95,-16.5,sit
7.39,2.13,4.19,-3.39,-12.42,-15.19,sit
7.55,1.84,4.26,-2.92,-23.15,-2.07,sit
7.81,2.2,3.09,-3.52,-64.16,2.7,sit
9.66,2.7,1.72,2.11,-27.61,-10.26,sit
8.39,3.11,1.3,-16.82,-22.85,-2.14,sit
6.97,2.96,1.88,-17.69,-36.64,19.73,sit
11.3,1.33,0.01,-20.67,-96.18,-4.01,sit
11.9,3.13,-1.74,-3.6,-39.21,-14.54,sit
9.08,2.14,-1.66,-13.67,17.1,-5.77,sit
9.75,2.24,-0.83,-7.34,11.03,-7.12,sit
9.31,2.46,-0.9,-7.6,-18.34,-0.28,sit
9.51,2.53,-1.31,0.36,-4.42,-2.12,sit
1.82,-9.79,-0.28,-1.77,-0.43,-3.22,sit
2,-9.92,-0.39,-2.7,-0.53,-1.34,sit
1.89,-9.87,-0.37,-2.57,2.42,-2.57,sit
1.83,-9.81,-0.5,-2.1,1.42,-1.46,sit
1.95,-9.88,-0.35,-3.83,0.28,0.82,sit
2.02,-9.99,-0.45,-4.59,-0.17,0.54,sit
2.05,-9.71,-0.36,-3.68,-1.2,1.98,sit
2.08,-9.89,-0.49,-4.31,1.34,0.6,sit
1.98,-10.07,-0.58,-6.67,1.11,3.35,sit
1.54,-9.74,-0.54,-11.1,4.76,6.76,sit
1.47,-10.6,-0.38,-12.9,0.34,9.86,sit
1.38,-9.69,-0.69,-9.74,6.5,5.44,sit
1.61,-9.86,-0.92,-7.76,-7.95,8.11,sit
1.49,-9.34,-0.97,-5.6,-22.89,-6.67,sit
2.02,-7.54,-1.71,-20.27,3.3,-28.11,sit
2.49,-5.15,-1.8,-30.91,-1.89,-68.41,sit
2.92,-7.18,-0.9,33.14,-7.45,-100.44,sit
3.29,-9.75,2.83,133.95,-112.66,-40.63,sit
7.88,-9.4,-1.62,24.59,35.15,-49.96,sit
7.2,-10.03,0.6,11.92,16.04,-23.04,sit
6.91,-8.64,0.67,16.43,21.02,6.43,sit
7.46,-7.66,3.29,15.28,118.33,-26.89,sit
7.27,-7.59,5.63,11.92,70.33,-31.79,sit
4.61,-7.53,8.38,19.04,23.8,-54.57,sit
6.17,-5.84,4.11,-20.95,-65.6,27.81,sit
6.47,-5.97,2.73,10.43,12.51,-17.23,sit
4.84,-4.97,3.59,51.71,15,-46.06,sit
5.38,-2.01,8.43,114.54,-71.39,-97.58,sit
11.54,-3.94,8.63,70.63,8.22,-53.24,sit
6.89,2.06,-1.36,73.72,-93.23,-134.49,sit
6.01,3.29,0.04,42.04,-43.4,-143.32,sit
4.77,6.73,0.94,8.58,36.79,-42.6,sit
0.62,8.38,0.13,-34.91,76.78,56.66,sit
7.69,1.08,0.9,-124.73,-99.79,184.46,sit
13.02,-5.63,8.25,-75.15,-90.88,35.34,sit
10.98,-2.02,4.28,-20.19,29.54,-12.75,sit
7.53,-0.38,2.6,-17.43,35.85,-39.5,sit
8.41,-0.42,2.73,10.54,8.27,-24.3,sit
10.54,-0.63,2.72,18.57,-19.9,16.87,sit
9.01,0.05,4.46,26.81,27.44,20.84,sit
9.1,-1.35,3.29,10.89,-2.4,8.44,sit
7.51,0.62,2.52,17.18,27.54,-22.21,sit
6.53,2.55,2.39,29.54,33.15,55.11,sit
6.45,-1.3,5.59,13.17,-22.02,-2.12,sit
9.2,1.24,2.07,10.7,11.18,0.11,sit
7.91,2.99,3.82,-2.71,12.5,-4.75,sit
7.51,2.12,3.32,-9.61,1.15,-3.45,sit
7.9,1.77,2.88,-17.19,-7.76,0.02,sit
8.85,0.18,4.07,-19.32,-28.86,2.07,sit
7.93,-0.73,3.87,-10.93,-18.39,-31.73,sit
9.49,1.24,1.78,-7.08,-37.79,-41.88,sit
7.67,1.72,1.15,-18.38,14.24,-17.5,sit
8.72,3.12,2.72,-27.45,-20.69,-13.04,sit
8.36,1.2,2.46,-35.31,-55.68,-9.13,sit
8.75,1.63,1.99,-27.6,-9.72,3.05,sit
12.41,-0.29,1.02,-23.08,-28.4,1.19,sit
10.27,0.42,2.16,-18.77,-18.51,-7.82,sit
6.43,-0.04,1.58,7.27,-45.01,2.56,sit
5.78,-0.39,-1.24,78.67,-250.14,63.06,sit
14.37,-4.85,-19.61,14.08,-250.14,31.04,sit
11.85,-0.42,-16.46,-239.37,30.47,-169.77,sit
-2.8,5.16,1.85,-176.1,138.82,-219.02,sit
3.6,6.83,1.41,127.98,141.44,28.89,sit
4.25,2.84,-4.16,235.54,-15.59,250.13,sit
13.8,-6.03,-19.61,200.69,-242.58,95.71,sit
11.7,-4.93,-17.22,-139.37,-15.05,-76.94,sit
8.41,-2.1,-10.94,-250.14,138.37,-140.31,sit
1.61,3.9,2.78,-150.59,31.4,-198.6,sit
12.95,6.57,-0.86,6.08,-158.97,81.84,sit
0.25,7.65,-1.07,86.32,11.58,86.94,sit
5.85,3.45,-5.59,171.01,17.11,168.52,sit
10.21,-1.94,-11.74,220.23,16.19,173.64,sit
9.52,-4.86,-14.08,106.53,102.82,32.9,sit
11.47,-3.76,-8.85,-3.82,135.98,-19.05,sit
12.62,-4.5,-8.12,-22.48,250.13,-71.56,sit
9.49,-1.11,0.32,-28.15,162.55,-89.73,sit
5.18,-0.47,3.98,-32.94,168.92,-70.96,sit
5.27,-2.54,4.88,-8.85,0.08,-71.69,sit
-0.41,0.55,9.17,35.23,69.98,-53.23,sit
9.28,1.84,3.01,6.38,-59.11,-3.02,sit
10.53,0.54,3.13,16.54,24.24,-8.64,sit
11.01,1.4,0.93,10.65,13.14,62.02,sit
8.09,-1.65,4.05,22.22,-34.66,106.98,sit
6.6,-1.36,3,34.05,46.66,-46.26,sit
8.12,0.77,2.24,12.63,-33.71,-6.72,sit
9.86,0.7,2.59,2.29,-23.98,-5.9,sit
8.66,0.06,2.76,2.32,-18.39,5.63,sit
8.87,0.93,1.99,-0.5,-40.67,-42.33,sit
9.75,2.27,1.17,-11.44,-33.02,-51.56,sit
8.64,3.35,0.74,-7.05,-27.25,-41.95,sit
8.91,3.32,0.39,-18.44,-38.41,-27.33,sit
7.55,3.88,-0.23,-19.36,-16.05,10,sit
13.93,1.32,-1.15,-15.56,-73.85,28.34,sit
9.8,2.74,-0.93,-13.83,-38.82,-6.61,sit
10.26,1.22,-0.79,-14.97,-28.67,-4.21,sit
9.94,2.07,-1.13,-8.22,-16.33,-19.82,sit
2,-9.63,-1.99,11.69,-62.66,-11.61,sit
1.73,-9.48,-1.29,3.51,-9.21,1.03,sit
1.54,-9.93,-0.54,-1.18,3.34,1.91,sit
1.67,-10.03,-0.86,-1.47,3.76,2.84,sit
2.19,-9.8,-1.56,-7.26,14.11,-2.36,sit
1.8,-8.97,-1.05,-17.62,2.18,-5.56,sit
1.77,-5.68,-1.02,-21.68,30.19,-14.82,sit
2.86,-2.31,-0.77,5.75,115.67,-84.14,sit
4,-10.81,2.33,114.27,116.56,-96.21,sit
7.51,-8.08,2.39,118.23,2.25,-95.76,sit
7.82,-7.32,5.51,124.17,13.86,-98.84,sit
9.11,-3.91,6.17,83.89,-17,-75.26,sit
6.17,0.19,8.87,61.17,-185.27,-32.5,sit
8.01,-0.86,2.04,-32.5,73.94,-5.76,sit
5.75,-0.59,1.1,-11.13,-46.31,-26.92,sit
8.87,0.05,2.54,-6.25,35.58,-54.08,sit
9,0.24,3.91,11.73,40.22,-99.03,sit
13.35,2.99,4.02,47,-102.09,38.03,sit
6.46,5.18,1.09,37.04,-17.34,-21.21,sit
4.55,5.83,2.25,2.13,-107.05,49.28,sit
8.02,1.88,-1.49,-80.01,42.1,49.76,sit
7.78,-2.51,4.24,6.6,-161.6,16.67,sit
15.55,1.37,-1.11,20.39,-95.15,16.24,sit
9.31,2.26,-0.87,-22.39,31.66,-13.42,sit
8.76,0.84,-0.79,-8.79,-2.45,-0.94,sit
10.59,1.91,-0.44,-9.5,-0.19,0.44,sit
10.13,0.89,-0.46,-8.41,51.14,13.35,sit
8.91,-1.24,-0.67,19.38,137.71,40.72,sit
6.04,-0.32,1.2,-42.29,243.09,166.83,sit
2.77,-8.01,6.14,-199.47,250.13,111.69,sit
12.06,-8.09,6.29,37.21,-32.15,21.28,sit
1.82,-2.42,4.76,-62.08,16.02,-17.25,sit
5.42,-5.74,4.86,0.28,-17.44,19.72,sit
1.79,-8.79,5.62,-7.11,-18.97,-28.83,sit
3.03,-6.25,4.82,-0.12,-2.05,-3.27,sit
2.09,-6.66,4.93,6.68,-21.41,-4.64,sit
3.7,-6.44,4.71,12.51,-15.94,1.66,sit
3.31,-6.27,5.53,8.87,-8.18,4.16,sit
3.37,-6.14,5.47,-2.05,-6.31,-0.4,sit
3.42,-6.17,5.37,-7.64,-2.32,-3.22,sit
3.35,-6.4,5.18,-9.76,-0.46,-4.55,sit
3.43,-6.22,5.09,-6.25,-2.66,-1.92,sit
3.14,-6.38,5.03,-2.28,-2.63,0.63,sit
3.47,-6.44,5.01,-2.5,-1.82,1.15,sit
3.4,-6.34,5.19,-6.18,-0.97,0.53,sit
3.44,-6.45,5.1,-8.45,-2.92,-1.68,sit
3.56,-6.78,4.72,-6.17,-3.41,-1.62,sit
3.64,-6.64,4.95,-5.19,-2.51,-1.14,sit
3.49,-6.64,4.95,-3.47,-1.98,-0.15,sit
3.53,-6.67,4.82,-0.99,1.05,-0.09,sit
3.28,-6.65,5.05,2.75,3.32,-2.78,sit
3.16,-6.17,4.92,0.92,2.55,-8.18,sit
3.54,-5.92,5.27,-10.33,4.42,-10.51,sit
3.66,-6.39,5.29,-22.5,13.59,-6.11,sit
3.64,-6.82,4.58,-19.45,11.72,-2.56,sit
3.46,-6.85,4.64,-6.47,15.85,2.99,sit
2.49,-6.91,5.03,1.05,10.33,2.4,sit
3.02,-6.85,5.53,4.05,10.23,0.64,sit
3.24,-6.43,5.14,14.14,8.56,-5.26,sit
3.34,-6.56,4.9,3.4,11.34,-15.75,sit
3.11,-6.1,4.86,-16.08,12.38,-16.4,sit
1.46,-6.28,5.56,-7.92,-30.92,13.87,sit
3.02,-6.72,5.55,-18.76,-24.23,13.62,sit
3.13,-6.96,4.83,-0.98,-12.98,1.11,sit
3.31,-6.77,4.96,-4.85,-9.99,0.34,sit
3.28,-6.93,4.79,-4.04,-6.06,0.98,sit
3.43,-6.68,4.46,0.26,-9.76,9.53,sit
3.02,-6.93,4.98,0.82,-10.02,4.31,sit
3.12,-6.91,4.85,-5.79,-0.19,0.76,sit
3.23,-7,4.7,-4.94,2.37,1.63,sit
3,-7.04,4.81,-2.02,-0.39,1.76,sit
3.08,-6.97,4.79,-2.98,-1.4,2.24,sit
3.08,-6.94,4.75,-4.02,-1.72,2.22,sit
3.01,-7.18,4.7,-2.69,-2.39,0.38,sit
2.99,-7.05,4.7,-0.37,-5.09,-0.38,sit
3.06,-6.85,4.97,1.49,-7.89,-2.34,sit
3.3,-6.85,4.8,2.64,-15.22,-4.14,sit
3.44,-6.74,4.89,-0.54,-12.12,-3.6,sit
3.55,-6.78,4.66,-6.01,-11.09,-4.78,sit
3.65,-6.86,4.58,-7.85,-5.59,-4.71,sit
3.97,-6.84,4.43,-9.31,-7.3,-1.25,sit
3.8,-6.79,4.29,-17.24,-3.08,1.09,sit
3.78,-7.27,4.07,-18.11,-0.08,0.57,sit
3.81,-7.56,3.72,-12.6,0.07,2.16,sit
3.91,-7.59,3.95,-7.49,5,7.9,sit
2.99,-8.03,3.74,9.97,3.18,13.36,sit
3.02,-7.4,4.6,23.85,-5.94,5.08,sit
3.74,-6.84,4.43,24.87,-6.45,-1.69,sit
3.59,-7,5.8,19.34,-6.77,-11.51,sit
3.57,-7.56,8.44,46.76,-116.31,-42.12,sit
9.02,-4.6,3.85,86.55,-160.5,-78.3,sit
11.37,-1.61,1.91,58.08,-35.64,-106.22,sit
8.91,-0.73,1.39,26.5,-74.37,-101.29,sit
10.07,1.3,0.57,-13.47,-14.15,-93.64,sit
3.96,1.7,5,-37.84,15.05,-55.77,sit
7.11,4.74,1.06,-50.69,41.64,25.6,sit
2.12,-11.34,-1.58,-0.7,-16.67,-12.84,sit
-0.4,-9.12,-0.34,-3.6,35.75,-17.43,sit
1.48,-10.29,-0.4,2.82,-21.05,-8.22,sit
2.1,-9.65,-0.92,-4.07,-5.04,11.28,sit
2.1,-9.45,-1.07,-9.47,-9.35,-4.87,sit
1.55,-5.66,-1.62,-6.14,8.15,-28.24,sit
1.16,-4.13,-1.19,34.31,105.8,-114.68,sit
2.58,-10.19,5.73,103.11,31.02,-51.53,sit
6.29,-9.39,2.52,134.18,-72.69,-143.15,sit
7.2,-4.41,2.24,71.18,-27.55,-174.99,sit
10.71,-2.34,4.22,74.77,-50.78,-128.06,sit
8.38,2.38,3.38,79.11,21.3,-135.5,sit
10.47,6.11,1.63,-0.79,-56.58,4.03,sit
6.17,2.37,3.51,-44.09,11.66,-12.73,sit
7.44,2.45,0.36,-61.85,-81.27,-22.02,sit
11.5,3.98,-1.59,-40.74,25.75,-36.74,sit
7.35,-1.3,9.86,135.08,-138.5,108.55,sit
5.55,6.22,-2.29,55.49,205.53,16.75,sit
9.13,2.73,1.71,2.89,7.64,20.06,sit
7.67,1.09,2.69,7.13,49.71,8.85,sit
7.48,2.58,3.28,-9.98,-36.59,27.15,sit
9.67,1.27,-2.01,-7.61,-72.61,13.44,sit
12.22,-0.11,0.69,-15.82,-71.95,-9.79,sit
8.96,1.36,0.47,-18.63,16.75,-25.67,sit
10.82,0.94,0.55,-33.74,10.72,-17.33,sit
7.61,0.22,2.05,3.82,-14.06,-36.98,sit
8.13,3.25,1.32,46.64,17.66,-26.65,sit
9.19,4.36,0.74,26.37,64.1,-24.46,sit
6.61,5.05,1.9,12.45,-45.24,-31.96,sit
8.31,3.67,-0.99,-11.23,-47.44,-13.45,sit
8.03,3.63,0.83,-3.85,-22.58,38.2,sit
9.72,4.07,0.98,-2.16,-51.61,42.66,sit
10.14,3.75,0.02,-9.27,-12.12,2.34,sit
9.14,3.4,-0.92,-8.55,-8.54,-14.15,sit
9.33,3,-0.86,-5.24,-25.29,-15.52,sit
8.31,4.18,-1.43,-16.46,-71.5,-2.3,sit
10.1,2.99,-2.29,-16.52,-12.24,4.21,sit
8.99,4.25,-2.19,-8.17,-16.37,1.86,sit
9.19,4.03,-2.64,-15.11,5.01,2.02,sit
9.47,3.62,-2.14,-5.58,3.2,7.71,sit
9.56,2.9,-1.39,-7.28,51.4,3.79,sit
10.12,3.4,-2.42,-16.95,12.89,23.62,sit
11.13,2.94,-2.32,-13.18,29.95,18.72,sit
7.82,3.42,0.06,-28.37,28.08,13.69,sit
9.46,1.9,0.06,-16.77,1.51,32.76,sit
9.04,0.41,4.33,24.37,3.14,-4.43,sit
12.03,2.98,-1.11,23.11,-134.18,-15.64,sit
12.23,3.71,-2.88,-10.92,7.48,-16.27,sit
8.98,3.58,-1.62,-5.14,-10.32,-33.11,sit
10.22,2.65,-2.85,13.04,-20.68,-23.17,sit
5.39,4.11,-3.01,6.89,-15.79,-23.34,sit
10.42,3.9,-8.15,-5.4,-122.25,2.74,sit
9.45,3.7,-5.51,6.68,16.81,8.89,sit
7.39,4.64,-3.5,14.82,84.67,1.01,sit
8.44,3.59,-2.58,16.04,45.1,14.6,sit
8.97,3.11,-2.84,9.72,-4.93,10.62,sit
9.19,3.45,-3.18,-9.71,7.31,5.49,sit
9.05,3.25,-2.72,-12.73,14.95,1.53,sit
8.74,2.56,-1.83,-5.05,10.58,-5.24,sit
8.93,3.17,-1.84,-3.34,14.39,-5.06,sit
9.68,3.34,-1.65,-5.01,2.52,-0.73,sit
9.7,3.25,-1.77,0.59,-4.31,-0.76,sit
9.62,3.24,-2.27,4.8,-5.72,0.41,sit
9.76,3.28,-2.7,-2.77,-5.63,-0.05,sit
9.65,3.19,-2.48,-5.82,2.54,1.06,sit
9.5,3.19,-2.33,-3.35,7.2,1.09,sit
9.61,3.3,-1.95,-5.18,13.02,-5.82,sit
9.05,3.38,-1.39,-10.47,26.71,-7.12,sit
9.1,3.37,-1.61,-5.38,-2.32,-4.34,sit
8.64,3.13,-1.57,-0.97,4.2,2.03,sit
8.9,3.16,-1.07,-6.76,4.89,-1.15,sit
8.56,3.44,-0.76,-3.12,2.37,1.76,sit
8.87,3.27,-0.84,-2.46,-8.24,3.58,sit
9.33,3.21,-1.41,-1.46,-5.82,1.63,sit
9.33,3.27,-1.47,-1.22,-5.85,0.49,sit
9.38,3.35,-1.7,-2.07,-3.14,1.11,sit
9.37,3.22,-1.65,-2.99,-0.76,1.25,sit
9.26,3.15,-1.75,-2.25,-4.37,0.74,sit
9.4,3.16,-1.64,-2.07,-1.69,0.24,sit
9.28,3.16,-1.54,-0.85,-13.38,-1.2,sit
9.39,3.04,-1.96,-0.57,-26.03,-1.08,sit
9.44,3.16,-2.03,-0.46,-4.55,-0.54,sit
9.36,3.2,-2.58,-3.12,-5.07,-2.72,sit
9.56,3.32,-2.61,-2.27,-2.75,-0.54,sit
9.36,3.29,-2.21,-4.51,1.08,0.45,sit
9.58,3.19,-2.76,-3.6,2.98,-0.54,sit
9.39,3.15,-2.36,-0.64,-4.21,-3.37,sit
8.89,3.3,-1.62,-3.56,-14.92,0.94,sit
9.31,3.26,-2.73,-2.44,1.11,0.27,sit
8.67,3.64,-2.7,-7.74,10.49,-1.15,sit
9.14,3.27,-2.43,-2.11,-0.09,-0.69,sit
9.41,3.49,-2.64,-1.37,-1.73,-2.15,sit
9.22,3.32,-2.75,0.34,-4.69,-0.04,sit
9.11,3.7,-2.7,-0.62,-1.01,2.13,sit
9.18,3.54,-2.82,-4.15,-5.76,3.52,sit
9.05,3.41,-2.51,-0.8,-3.02,1.34,sit
7.8,-6.27,-2.87,35.44,22.58,0.76,sit
7.78,-6.94,-1.78,23.92,-3.89,2.89,sit
7.85,-6.34,-1.84,8.21,3.98,-0.4,sit
7.83,-6.53,-1.75,9.11,1.27,4.79,sit
8.08,-6.8,-1.28,4.75,-5.08,6.69,sit
7.45,-6.56,-1.21,-1.69,0.33,6.45,sit
6.9,-6.36,-1.31,-7.83,-8.23,19.4,sit
5.61,-5.48,-1.35,-19.35,-28.55,46.58,sit
2.92,-4.59,-1.89,-14.53,-30.56,22.48,sit
9.87,-18.11,-4.55,22.6,-10.02,48.37,sit
6.6,-9.18,-2.6,-25.06,-28.33,10.5,sit
5.26,-7.82,-2.76,-7.15,27.78,12.72,sit
5.48,-8.97,-2.69,-2.72,9.39,7.59,sit
5.13,-7.96,-2.36,-0.43,1.09,1.68,sit
5.2,-7.93,-2.34,-3.66,11.05,6.53,sit
3.52,-6.45,-2.27,-10.16,2.5,5.23,sit
2.9,-4.43,-2.69,-15.92,-47.8,-41.4,sit
7.52,-7.45,-3.56,-12.76,-53.11,-81.85,sit
9.12,-6.9,-4.09,-27.85,-3.47,-124.92,sit
8.32,-7.47,-3.92,-10.65,-4.96,-135.59,sit
10.35,-3.56,-4.8,-25.56,-53.2,-92.98,sit
9.07,-1.28,-5.48,-49.73,-41.38,-89.45,sit
9.7,0.89,-6.98,-56.77,-34.08,-84.18,sit
11.68,1.89,-6.92,-60.4,30.53,-73.91,sit
12.14,3.86,-5.7,-19.92,43.26,-8.48,sit
7.47,2.51,-2.65,-8.7,48.76,-4.21,sit
6.34,2,-3.26,-9.23,25.16,-8.56,sit
8.64,3.1,-3.86,-20.11,-2.88,-42.15,sit
10.49,5.23,-4.17,-49.43,-8.79,-51.34,sit
11.9,6.41,-3.34,-20.92,-4.54,-46.54,sit
8.98,4.97,-1.53,-20.13,24.17,13.2,sit
5.56,4.51,-1.08,-16.6,47.35,-21.27,sit
4.25,5.76,-1.01,6.44,-8.63,-30.18,sit
4.73,6.3,-0.78,9.56,-14.21,-20.27,sit
5.38,5.13,-2.73,30.45,-2.91,53.64,sit
8.44,4.78,-2.64,39.51,-23.66,118.76,sit
11.16,4.5,-2.1,26.98,-18.25,120.5,sit
10.31,1.35,-1.33,45.28,3.51,37.82,sit
11,1.94,-3.18,23.56,-8.4,29.08,sit
10.05,-0.4,-3.64,-4.34,-33.38,15.98,sit
11.28,-0.66,-4.17,-3.28,8.87,37.31,sit
8.44,-0.73,-2.59,35.27,52.25,-15.85,sit
5.24,1.28,-1.79,37.37,87.54,42.49,sit
13.74,-1.48,-3.75,7.26,-88.81,40.34,sit
9.56,-0.65,-3.71,8.73,-70.17,-12.01,sit
9.6,-0.49,-3.44,-5.33,-13.73,-8.73,sit
9.86,-0.34,-3.43,-8.38,-8.36,0.05,sit
9.79,-0.22,-4.34,-11.43,-6.94,-0.97,sit
9.84,-0.16,-4.13,-6.79,8.92,4.53,sit
10.02,-0.11,-3.89,-2.85,6.52,4.19,sit
10.56,-0.19,-3.75,-3.97,13.28,13.77,sit
10.92,-0.6,-4.14,-18.27,-26.68,1.71,sit
10.09,0.02,-3.27,-28.53,0.24,-20.73,sit
10.61,0.88,-4.47,-42.02,-8.8,-53.17,sit
9.26,1.81,-3.49,-50.03,7.42,-65.84,sit
9.14,2.91,-2.43,-44.56,25.76,-43.94,sit
8.45,4.87,-2.25,-54.43,18.7,-18.27,sit
8.06,2.19,-3.16,-49.59,17.02,-9.57,sit
6.36,-1.03,-1.82,-26.04,-14.01,43.92,sit
11.66,2.04,-3.21,-5.02,-15.36,68.37,sit
12.34,-1.13,-1.57,11.67,-7.66,60.13,sit
11.81,-0.82,-1.07,13.93,8.79,46.59,sit
10.81,-0.53,-1.48,4.66,-8.2,3.24,sit
10.6,-0.71,-1.9,4.77,19.73,-0.02,sit
9.24,-0.3,-0.99,3.31,17.86,-19.69,sit
9.53,-0.66,-1.21,-6.3,11.15,-1.02,sit
10.12,-1.07,-0.12,4.71,44.69,-3.32,sit
10.32,-0.44,0.74,27.11,116.08,3.24,sit
8.99,1.89,3.21,61.66,177.54,20.31,sit
5.3,1.79,4.2,19.2,198.18,42.97,sit
2.47,-0.58,7.03,-13.98,103.74,35.13,sit
7.13,-4.14,15.11,-45.56,-42.31,44.71,sit
2.52,-5.53,7.58,-45.21,117.56,-68.26,sit
0.91,-2.55,7.32,2.89,21.48,-8.82,sit
